"Country or Area","Year","Value","Value Footnotes"
"Uganda","1965","2000000",""
"Uganda","1964","3000000",""
"Ukraine","2015","18000000",""
"Ukraine","2014","1000000",""
"United Arab Emirates","2017","848000000",""
"United Arab Emirates","2016","1286000000",""
"United Arab Emirates","2015","1249000000",""
"United Arab Emirates","2014","746000000",""
"United Arab Emirates","2013","2241000000",""
"United Arab Emirates","2012","1088000000",""
"United Arab Emirates","2011","1210000000",""
"United Arab Emirates","2010","607000000",""
"United Arab Emirates","2009","561000000",""
"United Arab Emirates","2008","753000000",""
"United Arab Emirates","2007","919000000",""
"United Arab Emirates","2006","2023000000",""
"United Arab Emirates","2005","2171000000",""
"United Arab Emirates","2004","1211000000",""
"United Arab Emirates","2003","685000000",""
"United Arab Emirates","2002","222000000",""
"United Arab Emirates","2001","186000000",""
"United Arab Emirates","2000","247000000",""
"United Arab Emirates","1999","437000000",""
"United Arab Emirates","1998","758000000",""
"United Arab Emirates","1997","688000000",""
"United Arab Emirates","1996","480000000",""
"United Arab Emirates","1995","419000000",""
"United Arab Emirates","1994","566000000",""
"United Arab Emirates","1993","579000000",""
"United Arab Emirates","1992","201000000",""
"United Arab Emirates","1991","235000000",""
"United Arab Emirates","1990","559000000",""
"United Arab Emirates","1989","652000000",""
"United Arab Emirates","1988","42000000",""
"United Arab Emirates","1987","199000000",""
"United Arab Emirates","1986","137000000",""
"United Arab Emirates","1985","128000000",""
"United Arab Emirates","1984","312000000",""
"United Arab Emirates","1983","164000000",""
"United Arab Emirates","1982","159000000",""
"United Arab Emirates","1981","430000000",""
"United Arab Emirates","1980","203000000",""
"United Arab Emirates","1979","18000000",""
"United Arab Emirates","1978","207000000",""
"United Arab Emirates","1977","294000000",""
"United Arab Emirates","1976","270000000",""
"United Arab Emirates","1975","144000000",""
"United Arab Emirates","1974","106000000",""
"United Arab Emirates","1973","93000000",""
"United Arab Emirates","1972","26000000",""
"United Arab Emirates","1971","24000000",""
"United Arab Emirates","1970","69000000",""
"United Arab Emirates","1969","13000000",""
"United Arab Emirates","1968","13000000",""
"United Kingdom","2017","899000000",""
"United Kingdom","2016","259000000",""
"United Kingdom","2015","397000000",""
"United Kingdom","2014","211000000",""
"United Kingdom","2013","494000000",""
"United Kingdom","2012","578000000",""
"United Kingdom","2011","360000000",""
"United Kingdom","2010","491000000",""
"United Kingdom","2009","376000000",""
"United Kingdom","2008","490000000",""
"United Kingdom","2007","776000000",""
"United Kingdom","2006","308000000",""
"United Kingdom","2005","27000000",""
"United Kingdom","2004","217000000",""
"United Kingdom","2003","775000000",""
"United Kingdom","2002","720000000",""
"United Kingdom","2001","1277000000",""
"United Kingdom","2000","871000000",""
"United Kingdom","1999","125000000",""
"United Kingdom","1998","741000000",""
"United Kingdom","1997","496000000",""
"United Kingdom","1996","568000000",""
"United Kingdom","1995","492000000",""
"United Kingdom","1994","414000000",""
"United Kingdom","1993","784000000",""
"United Kingdom","1992","1132000000",""
"United Kingdom","1991","936000000",""
"United Kingdom","1990","117000000",""
"United Kingdom","1989","205000000",""
"United Kingdom","1988","261000000",""
"United Kingdom","1987","186000000",""
"United Kingdom","1986","258000000",""
"United Kingdom","1985","331000000",""
"United Kingdom","1984","635000000",""
"United Kingdom","1983","301000000",""
"United Kingdom","1982","786000000",""
"United Kingdom","1981","811000000",""
"United Kingdom","1980","561000000",""
"United Kingdom","1979","245000000",""
"United Kingdom","1978","182000000",""
"United Kingdom","1977","230000000",""
"United Kingdom","1976","232000000",""
"United Kingdom","1975","309000000",""
"United Kingdom","1974","292000000",""
"United Kingdom","1973","233000000",""
"United Kingdom","1972","227000000",""
"United Kingdom","1971","171000000",""
"United Kingdom","1970","60000000",""
"United Kingdom","1969","2570000000",""
"United Kingdom","1968","2288000000",""
"United Kingdom","1967","1422000000",""
"United Kingdom","1966","216000000",""
"United Kingdom","1965","152000000",""
"United Kingdom","1964","118000000",""
"United Kingdom","1963","139000000",""
"United Kingdom","1962","38000000",""
"United Kingdom","1961","34000000",""
"United Kingdom","1960","29000000",""
"United States","2017","547000000",""
"United States","2016","496000000",""
"United States","2015","528000000",""
"United States","2014","572000000",""
"United States","2013","787000000",""
"United States","2012","1196000000",""
"United States","2011","995000000",""
"United States","2010","1101000000",""
"United States","2009","968000000",""
"United States","2008","951000000",""
"United States","2007","820000000",""
"United States","2006","644000000",""
"United States","2005","523000000",""
"United States","2004","563000000",""
"United States","2003","593000000",""
"United States","2002","499000000",""
"United States","2001","493000000",""
"United States","2000","334000000",""
"United States","1999","222000000",""
"United States","1998","264000000",""
"United States","1997","588000000",""
"United States","1996","580000000",""
"United States","1995","788000000",""
"United States","1994","982000000",""
"United States","1993","988000000",""
"United States","1992","551000000",""
"United States","1991","520000000",""
"United States","1990","357000000",""
"United States","1989","1785000000",""
"United States","1988","1788000000",""
"United States","1987","1993000000",""
"United States","1986","421000000",""
"United States","1985","655000000",""
"United States","1984","361000000",""
"United States","1983","413000000",""
"United States","1982","198000000",""
"United States","1981","451000000",""
"United States","1980","326000000",""
"United States","1979","203000000",""
"United States","1978","321000000",""
"United States","1977","337000000",""
"United States","1976","449000000",""
"United States","1975","345000000",""
"United States","1974","594000000",""
"United States","1973","666000000",""
"United States","1972","681000000",""
"United States","1971","539000000",""
"United States","1970","46000000",""
"United States","1969","70000000",""
"United States","1968","70000000",""
"United States","1967","84000000",""
"United States","1966","109000000",""
"United States","1965","190000000",""
"United States","1964","326000000",""
"United States","1963","323000000",""
"United States","1962","264000000",""
"United States","1961","238000000",""
"United States","1960","219000000",""
"Upper middle income","2017","5565000000",""
"Upper middle income","2016","9725000000",""
"Upper middle income","2015","6927000000",""
"Upper middle income","2014","6223000000",""
"Upper middle income","2013","5962000000",""
"Upper middle income","2012","7719000000",""
"Upper middle income","2011","6947000000",""
"Upper middle income","2010","5308000000",""
"Upper middle income","2009","7176000000",""
"Upper middle income","2008","7184000000",""
"Upper middle income","2007","7145000000",""
"Upper middle income","2006","7238000000",""
"Upper middle income","2005","6963000000",""
"Upper middle income","2004","5417000000",""
"Upper middle income","2003","4120000000",""
"Upper middle income","2002","5616000000",""
"Upper middle income","2001","6282000000",""
"Upper middle income","2000","5586000000",""
"Upper middle income","1999","6360000000",""
"Upper middle income","1998","4645000000",""
"Upper middle income","1997","6121000000",""
"Upper middle income","1996","5844000000",""
"Upper middle income","1995","4970000000",""
"Upper middle income","1994","4907000000",""
"Upper middle income","1993","5470000000",""
"Upper middle income","1992","4988000000",""
"Upper middle income","1991","5732000000",""
"Upper middle income","1990","5759000000",""
"Upper middle income","1989","5746000000",""
"Upper middle income","1988","6608000000",""
"Upper middle income","1987","8910000000",""
"Upper middle income","1986","8317000000",""
"Upper middle income","1985","9897000000",""
"Upper middle income","1984","12199000000",""
"Upper middle income","1983","11335000000",""
"Upper middle income","1982","13276000000",""
"Upper middle income","1981","13814000000",""
"Upper middle income","1980","11717000000",""
"Upper middle income","1979","11623000000",""
"Upper middle income","1978","17418000000",""
"Upper middle income","1977","16259000000",""
"Upper middle income","1976","11819000000",""
"Upper middle income","1975","13091000000",""
"Upper middle income","1974","10235000000",""
"Upper middle income","1973","9756000000",""
"Upper middle income","1972","7145000000",""
"Upper middle income","1971","6287000000",""
"Upper middle income","1970","5067000000",""
"Upper middle income","1969","4867000000",""
"Upper middle income","1968","4154000000",""
"Upper middle income","1967","4371000000",""
"Upper middle income","1966","3774000000",""
"Upper middle income","1965","3412000000",""
"Upper middle income","1964","3470000000",""
"Upper middle income","1963","3572000000",""
"Upper middle income","1962","3737000000",""
"Upper middle income","1960","4731000000",""
"Uruguay","2017","0","2"
"Uruguay","2015","8000000",""
"Uruguay","2014","9000000",""
"Uruguay","2013","3000000",""
"Uruguay","2010","20000000",""
"Uruguay","2009","29000000",""
"Uruguay","2008","78000000",""
"Uruguay","2007","3000000",""
"Uruguay","2006","8000000",""
"Uruguay","2005","20000000",""
"Uruguay","2002","13000000",""
"Uruguay","2000","4000000",""
"Uruguay","1999","7000000",""
"Uruguay","1998","27000000",""
"Uruguay","1997","19000000",""
"Uruguay","1996","4000000",""
"Uruguay","1995","9000000",""
"Uruguay","1994","10000000",""
"Uruguay","1993","18000000",""
"Uruguay","1992","19000000",""
"Uruguay","1991","70000000",""
"Uruguay","1990","41000000",""
"Uruguay","1989","41000000",""
"Uruguay","1988","16000000",""
"Uruguay","1985","8000000",""
"Uruguay","1983","17000000",""
"Uruguay","1982","15000000",""
"Uruguay","1981","100000000",""
"Uruguay","1980","21000000",""
"Uruguay","1979","9000000",""
"Uruguay","1978","8000000",""
"Uruguay","1977","2000000",""
"Uruguay","1976","53000000",""
"Uruguay","1975","3000000",""
"Uruguay","1974","5000000",""
"Uruguay","1973","6000000",""
"Uruguay","1972","24000000",""
"Uruguay","1971","16000000",""
"Uruguay","1970","10000000",""
"Uruguay","1969","12000000",""
"Uruguay","1968","10000000",""
"Uruguay","1966","6000000",""
"Uruguay","1965","8000000",""
"Uruguay","1964","2000000",""
"Uruguay","1963","0","2"
"Uruguay","1962","100000000",""
"Uruguay","1961","0","2"
"Uruguay","1960","17000000",""
"Uzbekistan","2016","63000000",""
"Uzbekistan","2015","93000000",""
"Uzbekistan","2014","2000000",""
"Uzbekistan","2002","9000000",""
"Uzbekistan","2001","8000000",""
"Vanuatu","1987","6000000",""
"Venezuela","2016","93000000",""
"Venezuela","2015","216000000",""
"Venezuela","2014","185000000",""
"Venezuela","2013","1039000000",""
"Venezuela","2012","680000000",""
"Venezuela","2011","594000000",""
"Venezuela","2010","208000000",""
"Venezuela","2009","358000000",""
"Venezuela","2008","737000000",""
"Venezuela","2007","774000000",""
"Venezuela","2006","380000000",""
"Venezuela","2005","21000000",""
"Venezuela","2004","9000000",""
"Venezuela","2003","15000000",""
"Venezuela","2002","50000000",""
"Venezuela","2001","103000000",""
"Venezuela","2000","108000000",""
"Venezuela","1999","85000000",""
"Venezuela","1998","8000000",""
"Venezuela","1997","37000000",""
"Venezuela","1996","35000000",""
"Venezuela","1995","5000000",""
"Venezuela","1994","1000000",""
"Venezuela","1993","39000000",""
"Venezuela","1992","65000000",""
"Venezuela","1991","316000000",""
"Venezuela","1990","170000000",""
"Venezuela","1989","118000000",""
"Venezuela","1988","101000000",""
"Venezuela","1987","46000000",""
"Venezuela","1986","116000000",""
"Venezuela","1985","517000000",""
"Venezuela","1984","241000000",""
"Venezuela","1983","242000000",""
"Venezuela","1982","704000000",""
"Venezuela","1981","921000000",""
"Venezuela","1980","375000000",""
"Venezuela","1979","15000000",""
"Venezuela","1978","59000000",""
"Venezuela","1977","221000000",""
"Venezuela","1976","176000000",""
"Venezuela","1975","225000000",""
"Venezuela","1974","254000000",""
"Venezuela","1973","400000000",""
"Venezuela","1972","173000000",""
"Venezuela","1971","129000000",""
"Venezuela","1970","11000000",""
"Venezuela","1969","7000000",""
"Venezuela","1968","20000000",""
"Venezuela","1967","236000000",""
"Venezuela","1966","37000000",""
"Venezuela","1964","2000000",""
"Venezuela","1963","37000000",""
"Venezuela","1962","32000000",""
"Venezuela","1960","86000000",""
"Vietnam","2017","690000000",""
"Vietnam","2016","858000000",""
"Vietnam","2015","862000000",""
"Vietnam","2014","1218000000",""
"Vietnam","2013","362000000",""
"Vietnam","2012","788000000",""
"Vietnam","2011","1021000000",""
"Vietnam","2010","152000000",""
"Vietnam","2009","61000000",""
"Vietnam","2008","187000000",""
"Vietnam","2007","8000000",""
"Vietnam","2006","41000000",""
"Vietnam","2005","214000000",""
"Vietnam","2004","298000000",""
"Vietnam","2003","22000000",""
"Vietnam","2002","58000000",""
"Vietnam","2001","99000000",""
"Vietnam","2000","7000000",""
"Vietnam","1999","163000000",""
"Vietnam","1998","220000000",""
"Vietnam","1997","110000000",""
"Vietnam","1996","212000000",""
"Vietnam","1995","281000000",""
"Vietnam","1990","116000000",""
"Vietnam","1989","128000000",""
"Vietnam","1988","65000000",""
"Vietnam","1987","50000000",""
"Vietnam","1986","78000000",""
"Vietnam","1985","28000000",""
"Vietnam","1984","554000000",""
"Vietnam","1983","913000000",""
"Vietnam","1982","529000000",""
"Vietnam","1981","1085000000",""
"Vietnam","1980","1025000000",""
"Vietnam","1979","1257000000",""
"Vietnam","1978","227000000",""
"Vietnam","1977","42000000",""
"Vietnam","1976","42000000",""
"Vietnam","1975","485000000",""
"Vietnam","1974","731000000",""
"Vietnam","1973","1175000000",""
"Vietnam","1972","1496000000",""
"Vietnam","1971","1364000000",""
"Vietnam","1970","1310000000",""
"Vietnam","1969","950000000",""
"Vietnam","1968","1177000000",""
"Vietnam","1967","1039000000",""
"Vietnam","1966","1016000000",""
"Vietnam","1965","564000000",""
"Vietnam","1964","269000000",""
"Vietnam","1963","107000000",""
"Vietnam","1962","47000000",""
"Vietnam","1961","101000000",""
"Vietnam","1960","65000000",""
"West Bank and Gaza","2010","6000000",""
"West Bank and Gaza","2009","14000000",""
"West Bank and Gaza","2007","2000000",""
"West Bank and Gaza","1996","9000000",""
"West Bank and Gaza","1995","1000000",""
"West Bank and Gaza","1994","5000000",""
"World","2017","31068000000",""
"World","2016","32173000000",""
"World","2015","28469000000",""
"World","2014","26688000000",""
"World","2013","26924000000",""
"World","2012","28274000000",""
"World","2011","30002000000",""
"World","2010","25661000000",""
"World","2009","23794000000",""
"World","2008","24127000000",""
"World","2007","26682000000",""
"World","2006","24686000000",""
"World","2005","21546000000",""
"World","2004","21384000000",""
"World","2003","19067000000",""
"World","2002","17914000000",""
"World","2001","18655000000",""
"World","2000","19344000000",""
"World","1999","25199000000",""
"World","1998","27781000000",""
"World","1997","28870000000",""
"World","1996","23905000000",""
"World","1995","22930000000",""
